#START#1363775900
-1,34;-4,05;2,08
1,99;-11,21;6,15
6;-12,87;3,28
5,26;-10,23;2,07
1,85;-9,09;-0,38
-0,08;-7,14;-0,95
-0,26;-6,6;-0,87
0,81;-7,24;-0,43
1,49;-7,89;-0,04
1,51;-8,03;-0,04
1,22;-7,81;0,33
1,25;-7,92;0,44
1,9;-8,91;-0,06
3,19;-9,53;-0,94
3,3;-9,64;-0,56
2,18;-10,3;-1,01
2,6;-10,52;-1,76
4,14;-11,7;-0,87
3,77;-13,64;-1,98
3,72;-13,38;-2,35
4,15;-12,96;-1,23
4,08;-11,66;-0,68
2,88;-12,6;-1,51
0,2;-14,77;1,9
-1,46;-15,84;1,81
-1,48;-15,34;-1,07
-0,05;-14,83;-2,26
1,77;-14,58;-0,94
2,03;-13,19;0,26
1,03;-10,56;1,97
0,16;-8,93;2,84
-0,17;-7,58;2,71
0,14;-5,72;2,7
0,44;-4,18;2,3
-0,51;-3,2;1,54
-1,84;-1,69;1,07
-2,18;-1,78;1,45
-1,3;-2,7;0,41
-0,57;-5,76;-4,67
1,16;-11,51;-9,69
3,51;-15,52;-13,16
4,28;-16,5;-13,39
4,96;-11,27;-9,39
3,13;-5,78;-7,44
3,5;-6,64;-6,33
3,37;-13;-2,38
1,12;-16,26;-1,09
-1;-8,74;-0,4
-4,74;-1,94;1,88
-6,28;-0,17;0,7
-1,83;-6,59;4,1
4,06;-13,06;6,93
6,96;-12,37;3,08
3,91;-9,82;0,86
1,01;-8,71;-0,95
-0,21;-7,07;0,73
0,66;-7,23;1,36
1,06;-7,77;1,67
0,82;-7,85;0,97
0,38;-7,91;0,46
0,56;-8,26;0,65
0,16;-8,67;0,18
1,2;-9,55;-0,22
2,62;-9,51;-0,54
2,44;-10,02;-1,17
1,51;-10,4;-1,84
3,34;-10,9;-1,33
5,5;-11,93;-0,74
5,21;-12,68;-2,38
4,36;-12,35;-1,88
3,86;-11,99;-1,11
3,02;-11,02;-1,19
0,95;-13,52;-0,35
-1,9;-15,98;0,57
-3,89;-16,34;-0,34
-2,94;-15,69;-1,02
-0,32;-14,8;-1,64
2,28;-14,68;-1,01
2,76;-12,26;0,71
1,47;-9,52;0,46
0,34;-7,88;1,74
-0,33;-6,51;3,51
-0,05;-4,85;2,95
-0,66;-4,11;1,67
-1,49;-2,99;1,27
-1,93;-2,4;1,38
-1,9;-2,06;1,13
-1,73;-2,4;0,66
-1,39;-3,55;-0,55
-0,21;-7,34;-6,7
3,15;-13,44;-11,05
5;-16,48;-14,82
4,02;-13,07;-12,81
2,92;-7,42;-7,53
0,57;-7,48;-5,02
1,34;-12,4;-4,41
1,25;-15,96;-2,41
1,81;-10,6;-2,7
-2,41;-2,98;1,79
-5,98;-1,07;-1,09
-3,97;-7,99;2,86
2,17;-13,69;6,85
5,89;-12,51;2,35
5,25;-9,85;1,2
2,18;-9,81;1,87
0,27;-8,82;-0,2
0,04;-7,25;-0,04
0,89;-7,01;-0,43
1,27;-7,3;0,43
0,97;-7,38;0,6
0,96;-7,67;0,62
0,85;-8,1;0,35
0,46;-8,83;-0,22
1,29;-9,64;-0,39
2,61;-9,56;-0,55
2,49;-10,03;-1,02
1,52;-10,7;-2,02
2,5;-10,91;-1,82
4,42;-12,12;-0,34
#END#1363775934
-7,37;-6,5;-1,47
0,34;-13,01;5,6
4,41;-12,95;4,24
5,01;-8,79;0,61
1,91;-8,58;-0,11
0,53;-7,88;-0,72
0,95;-7,7;1,19
2,16;-8,01;1,75
2,15;-8,35;0,34
1,53;-7,81;-0,08
1,16;-8,21;0,08
0,88;-8,52;0,3
0,73;-9,11;0,31
2,01;-9,39;0,64
2,86;-9,19;0,42
2,34;-9,49;-1
1,58;-10,08;-1,7
2,97;-10,86;-1,04
4,78;-11,63;0,08
2,66;-12,7;-1,22
1,93;-12,6;-1,13
1,3;-12,39;-1,84
-1,09;-13,2;-2,25
-3,73;-14,4;-0,24
-4,55;-15,77;-0,03
-2,52;-14,49;-0,18
-0,93;-14,14;-2,14
1,17;-13,96;-1,96
1,28;-13;0,36
0,25;-10,23;0,86
0,11;-8,25;2,1
0,38;-6,44;1,02
0,33;-5,07;0,99
-0,22;-4,01;0,9
-0,36;-3,19;0,94
-0,69;-2,15;0,65
-1,18;-1,9;0,28
-0,87;-2,4;-0,04
-0,03;-3,8;-0,56
1,39;-5,86;-2,67
2,94;-9,97;-8,39
4,54;-16,58;-14,47
3,42;-13,54;-9
1,33;-8,77;-7,06
-0,21;-11,19;-4,89
0,3;-15,36;-1,97
-0,01;-12,98;-3,18
-0,38;-6,53;0,98
-3,64;-2,36;4,57
-6,04;-4,7;0,81
-1,91;-12,11;5,9
4,37;-13,47;4,15
5,6;-9,62;1,59
2,89;-8,74;0,47
0,71;-8,6;0,77
0,95;-8,01;0,05
1,99;-7,97;0,15
2,68;-8,26;0,66
2,04;-7,78;0,7
1,32;-7,72;0,3
1,48;-8,05;0,02
1,48;-8,23;0,29
0,83;-8,73;0,77
1,94;-9,43;0,69
3,39;-9,57;-0,08
2,91;-9,94;-1,24
2,35;-10,2;-1,52
3,66;-11,04;-0,96
4,64;-12,12;-0,77
4,08;-12,9;-1,73
3,18;-13,87;-1,01
2,83;-13,02;-0,84
1,72;-12,26;-1,61
-1,61;-12,35;-3,93
-4,31;-14,06;-0,57
-4,49;-15,85;0,47
-2,32;-14,14;0,14
-0,86;-13,68;-1,78
1,02;-13,37;-1,74
1,62;-11,87;-0,11
0,85;-9,49;1,59
0,56;-7,91;1,6
0,51;-5,67;0,59
0,43;-4,41;0,58
0,03;-3,96;0,33
-0,47;-3,3;0,08
-1,23;-2,69;-0,29
-1,6;-2,64;-0,53
-1,43;-3,56;-0,69
-0,54;-5,21;-1,24
1,02;-7,33;-3,49
2,6;-10,76;-9,7
3,77;-15,15;-12,8
5,51;-14,95;-12,98
3,54;-10,9;-6,83
1,6;-7,3;-8,54
0,65;-12,23;-4,28
0,23;-15,88;0,19
-0,11;-11,5;-6,44
-2,11;-3,47;1,74
-5,31;-1,15;1,89
-4,13;-6,12;-0,1
-0,25;-12,82;5,98
4,42;-13,71;0,24
4,6;-11,08;-0,58
2,71;-9,86;1,18
1,46;-8,83;1,3
1,79;-7,74;0,65
2;-8,5;0,04
1,56;-8,5;-0,45
0,88;-8,37;-0,29
0,81;-8,39;-0,3
1,47;-8,83;-0,92
1,93;-9,38;-1,05
2,19;-9,17;-0,63
2,57;-8,94;-0,85
2,63;-9,51;-2,09
2,64;-9,71;-3,15
3,21;-9,39;-2,47
3,84;-9,28;-0,97
3,54;-9,6;-0,57
2,11;-10,73;-0,77
0,77;-11,68;-1,58
-0,94;-12,12;0,04
-2,72;-12,03;0,2
-3,18;-12,29;-0,64
-1,24;-12,25;0,01
0,66;-11,45;1,24
1,58;-10,27;1,06
1,03;-9,74;0,79
-0,72;-9,31;-0,56
0,29;-3,98;-0,44
-0,13;-4,05;-1,88
0,18;-4,5;-2,89
1,11;-5,76;-5,33
1,91;-8,57;-8,26
3,22;-13,3;-10,55
4,03;-15,69;-10,68
2,94;-13,73;-8,91
2,07;-8,95;-9,67
1,1;-11,14;-6,65
0,57;-15,33;-2,35
0,71;-11,39;-2,91
-1;-6,59;-0,11
-4,87;-3,64;2,23
-5,29;-7,14;-1,31
1,18;-12,58;4,13
5,46;-12,35;3,62
5,64;-9,7;1,22
2,71;-8,72;0,46
0,2;-8,94;1,02
0,49;-7,97;-0,37
1,64;-7,95;-0,77
2,07;-7,96;-1,34
1,71;-7,49;-0,15
1,11;-7,58;-0,3
1,54;-7,97;-0,3
1,47;-8;0,11
0,98;-8,55;0,15
1,34;-9,35;0,13
2,46;-9,12;-0,1
2,28;-9,62;-0,41
1,16;-9,89;-1,33
2,16;-10,45;-1,25
3,5;-11,34;-0,51
3,07;-12,83;-1,22
3,69;-13,58;-0,57
4,3;-12,83;-0,47
2,89;-12,57;0,13
0,46;-13,09;-1,41
-3,2;-15,87;0,6
-2,03;-15,33;-0,27
0,03;-14,45;-0,97
1,42;-14,09;-0,92
0,86;-11,2;0,69
0,5;-9,14;1,58
0,34;-7,19;2,41
0,8;-5,67;3,02
0,55;-4,47;1,07
-0,74;-3,66;1,92
-1,84;-3,26;1,84
-2,27;-2,55;1,2
-1,94;-2,44;0,66
-1,13;-3,07;-0,04
-0,34;-4,06;-1,23
0,7;-6,39;-5,77
3,21;-10,76;-10,35
6,19;-15,15;-14,48
6,19;-16,23;-13,81
5,08;-10,79;-10,25
1,32;-4,93;-7,24
-0,46;-8,61;-2,53
-1,5;-14,07;-2,62
1,17;-13,01;-7,5
-1,06;-4,32;3,3
-4,55;-0,89;2,63
-3,92;-5,32;0,34
-1,02;-12,43;6,43
4,12;-14,55;1,87
5,53;-10,77;0,79
3,79;-9,54;2,65
1,49;-9,88;2,26
0,58;-7,9;-0,84
0,29;-7;-1,07
0,78;-7,23;-0,5
0,79;-7,08;-0,32
0,72;-7,11;-0,26
1,23;-7,75;0,58
1,08;-8,28;0,61
0,66;-8,53;-0,15
2,13;-9,49;-0,52
3,88;-9,63;-0,14
3,37;-9,76;-0,62
3,05;-10,2;-1,4
4,07;-10,89;-1,56
4,3;-12,44;-0,27
3,72;-13,68;-0,56
4,87;-14,1;-0,13
4,45;-13,38;0,06
2,47;-11,98;-0,95
-1,52;-12,46;-2,01
-3,77;-14,71;0,25
-2,72;-15,59;0,7
-0,46;-14,73;0,34
1,2;-15,3;-2,47
2,84;-14,9;-1,24
2,95;-12,75;0,94
3,27;-9,42;2,37
2,15;-7,98;1,47
0,6;-6,36;3,08
0,24;-5,03;2,73
-0,72;-4,27;1,72
-1,08;-3,69;0,99
-1,3;-2,83;0,26
-1,73;-2,27;0,44
-1,55;-3,13;-0,77
-0,98;-4,94;-3,59
0,49;-9,26;-8,16
1,95;-14,39;-12,37
2,97;-16,96;-13,14
4,07;-12,71;-9,08
3,3;-7,27;-8,35
4,12;-10,22;-5,78
4,19;-14,87;-2,07
4,15;-12,43;-2,62
-0,11;-3,38;2,91
-6,7;-0,08;0,26
-6,56;-6,53;0,11
-0,65;-12,84;6,77
3,88;-13,42;1,59
-4;-8,29;6,2
6,42;-11,42;1,47
4,74;-9,28;0,9
1,02;-9,85;1,57
0,21;-8,38;-0,39
0,49;-7,5;-0,57
1,47;-7,36;0,32
1,7;-7,1;0,78
1,33;-7,39;0,19
1,38;-7,63;0,07
1,26;-7,91;0,46
0,87;-8,41;0,2
2,06;-9,46;-0,27
3,51;-9,52;-0,45
2,95;-10,14;-0,56
1,59;-10,99;-1,64
3,09;-11,74;-1,54
4,58;-12,92;-0,76
4,72;-13,54;-2,08
4,93;-13,92;-0,61
4,78;-13,17;-0,27
2,83;-12,15;-1,34
-1,01;-13,5;-0,62
-3,35;-15,16;0,79
-2,87;-15,69;0,38
-0,9;-15,48;-1,06
1,21;-16,23;-1,85
2,75;-14,27;-0,82
2,09;-11,23;1,32
1,59;-8,7;2,45
0,16;-7,53;2,24
0,31;-5,09;2,73
-0,19;-3,89;2,09
-1,28;-1,99;1,52
-1,63;-1,35;1,39
-1,3;-2,02;0,02
-0,93;-4,12;-2,68
-0,04;-9,64;-9,55
2,18;-14,59;-12,48
3,68;-16,93;-13,69
2,08;-5,08;-7,94
1,42;-6,17;-6,65
3,04;-12,83;-5,48
2,73;-16,18;-1,55
1;-9,16;-0,02
-5,01;-2,02;1,73
-8,18;-0,87;-3,3
-3,3;-7,52;5,45
3,33;-13,52;6,13
6,98;-12,19;1,6
5,63;-9,25;1,25
1,96;-9,21;1,23
0,43;-7,62;-0,49
0,79;-6,7;-0,78
1,73;-7,13;-0,29
1,88;-7,23;0,05
1,05;-7,35;0,07
0,44;-7,91;0,01
0,24;-8,52;-0,34
0,74;-9,51;-0,27
1,89;-9,72;-0,46
2,05;-10,76;-1,32
1,91;-10,94;-1,92
4,42;-11,7;-1,29
5,32;-13,14;-1,8
5,55;-13,05;-2,09
5,79;-13,24;-0,02
4,87;-12,46;-0,2
1,91;-12,76;-2,46
-2,36;-14,99;0,31
-3,8;-16,41;0,85
-3,27;-16,4;0,27
-0,82;-16,65;-1,41
1,77;-16,71;-1,63
2,58;-14,25;-0,07
2,03;-10,97;1,86
#END#1363775944
1,39;-8,63;1,32
0,37;-6,97;3,28
0,2;-4,7;2,81
-0,57;-3,36;1,93
-1,21;-1,99;1,44
-1,29;-1,21;1,09
-1,77;-0,92;1,09
-2,09;-1,5;0,54
-1,45;-2,38;-0,24
-0,78;-4,59;-3,37
0,91;-10,65;-10,1
3,96;-15,09;-12,6
6,34;-15,74;-14,33
5,06;-11,2;-10,07
2,38;-6,21;-8,33
2,78;-7,96;-8,3
3,55;-13,74;-3,28
0,57;-13,55;-0,99
-3,7;-3,08;-0,72
-5,67;-7,16;-0,66
-0,2;-12,22;7,49
5,48;-13,84;2,81
7,45;-10,38;1,67
5,37;-9,6;2,66
2,6;-8,89;2,43
0,97;-7,5;-0,37
0,29;-6,79;-0,37
0,16;-6,51;0,18
-0,21;-6,8;0,6
-0,03;-7,01;0,52
0,14;-7,23;1,02
0,34;-8,45;0,66
1,13;-9,68;-0,33
3,06;-10,14;-0,99
4,06;-10,61;-1,27
3,67;-11,05;-1,86
5,03;-12,2;-1,94
5,07;-13,63;-2,06
5,03;-13,53;-1,87
4,87;-13,78;0,36
3,79;-12,47;0,26
0,79;-13,29;-0,66
-3,12;-15,75;0,67
-4,11;-16,82;-0,12
-3,24;-16,16;-0,3
-0,58;-15,73;-1,49
2,2;-15,83;-1,47
2,84;-13,73;-0,05
2,18;-10,4;2,01
1,41;-8,75;1,63
0,77;-6,45;3,96
0,53;-4,49;3,27
-0,38;-2,95;1,97
-1,03;-1,68;1,79
-1,36;-0,73;1,26
4,02;-11,84;-1,05
-4,19;-17,06;-0,61
-1,91;-16,73;-0,67
1,13;-17,42;-2,42
3,11;-15,37;-0,83
2,93;-12,24;0,39
2,18;-9,49;2,13
0,57;-7,96;2,17
0,1;-5,35;3,18
-0,62;-3,69;2,54
-1,56;-3,01;1,87
-1,74;-1,87;1,65
-1,85;-1,04;1,4
-2,19;-0,71;0,57
-1,62;-1,16;-0,09
-0,87;-2,61;-2,21
-0,46;-7,04;-9,42
1,94;-13,28;-11,62
4,81;-16,41;-14,05
4,05;-11,51;-12,18
2,37;-5,7;-9,49
2,8;-9,05;-6,56
4,76;-14,29;-4,01
4,41;-12,69;-1,03
-0,47;-3,7;2,5
-7,19;-0,32;-0,75
-6,07;-6,66;0,77
-0,58;-13,09;8,87
4,67;-13,62;2,08
5,72;-8,66;0,68
2,73;-9,48;2,55
1,29;-8,79;0,88
0,54;-7,35;-0,79
0,79;-6,68;-1,12
1,03;-6,7;0,1
1,07;-7,19;0,01
1,16;-7,26;0,07
0,73;-7,39;0,63
0,36;-7,96;0,65
1,42;-8,94;-0,23
2,61;-9,96;-1,44
2,66;-10,67;-1,28
2,53;-11,31;-1,14
4,37;-12,04;-1,32
5,42;-13,36;-1,78
5,71;-13,51;-2,74
5,66;-13,46;-1,03
4,98;-12,67;-0,11
2,62;-12,15;-1,81
-1,64;-14,1;0,26
-3,95;-15,5;0,84
-4,42;-15,76;-0,31
-2,17;-16,25;-1,83
1,35;-16,55;-2,59
3,28;-14,05;-0,36
2,85;-10,85;1,31
1,98;-8,91;1,89
0,22;-7,6;1,69
-0,15;-4,91;2,31
-0,61;-4,05;2,44
-1,17;-2,85;1,71
-0,96;-1,87;1,64
-1,56;-1,23;1,63
-1,94;-1,44;1,34
-1,29;-1,98;0,7
-0,37;-4,3;-2,69
0,93;-10,87;-11,11
4,34;-15,2;-13,4
5,55;-15,78;-13,88
4,18;-10,85;-9,12
2,04;-5,43;-7,73
3,09;-8,7;-5,43
3,69;-14,12;-3,38
3,01;-14,78;-2,15
-1,23;-5,28;1,97
-6,3;-1,14;-1,02
-5,17;-6,13;0,22
0,36;-12,48;7,71
5,46;-13,88;1,83
6,56;-9,24;0,38
3,19;-9,8;1,52
1,21;-8,68;1,11
0,39;-7,35;-0,92
0,39;-6,63;-0,56
0,47;-6,98;0,65
0,4;-7,6;0,23
0,46;-7,81;0,12
0,46;-7,98;0,61
0,02;-8,63;0,24
0,92;-9,56;-0,55
2,88;-10,14;-1,37
3,27;-10,59;-1,28
2,74;-11,02;-1,68
4,64;-11,53;-1,57
5,99;-12,77;-2,02
6,16;-12,99;-1,97
5,7;-13,46;-0,76
4,52;-12,57;-1,38
1,26;-13,23;-2,86
-2,89;-14,88;0,81
-3,79;-16,61;0,16
-3,09;-16,38;-0,69
-0,72;-16,22;-1,08
1,4;-16,25;-0,79
2,37;-13,3;0,41
1,76;-9,7;1,31
0,83;-7,91;1,37
0,04;-5,93;2,64
0,04;-4,29;2,71
-0,67;-3,67;2,37
-1,49;-1,71;1,36
-1,97;-1,51;0,95
-2,14;-1,85;0,4
-1,63;-2,87;-0,97
-0,35;-5,2;-5,56
1,92;-10,25;-10,34
4,07;-14,89;-13,7
4,74;-15,96;-13,9
3,85;-10,19;-8,74
1,38;-7,25;-8,6
1,94;-12,6;-7,18
2,69;-16,07;-2,74
2,47;-9,41;-4,08
-2,54;-2,56;1,59
-7,2;-0,84;-0,32
-4,16;-8,25;3,14
2;-13,85;8,15
5,54;-11,89;2,94
5,19;-8,85;1,23
2,17;-9,21;1,55
0,9;-8,26;-0,35
1,15;-6,71;-0,58
1,82;-6,4;-0,38
1,93;-7,11;0,62
1,53;-7,51;0,07
0,9;-7,38;0,15
0,55;-8;0,79
1,1;-8,93;0,16
2,4;-9,52;-0,68
2,66;-9,74;-1,04
1,99;-10,73;-1,92
2,26;-11,41;-2,38
4,86;-12;-1
5,65;-13,19;-1,95
5,46;-13,43;-1,35
3,9;-12,12;-0,27
0,07;-13,62;-0,36
-3,41;-15,67;0,65
-4,16;-16,68;-0,16
-2,43;-15,75;-0,49
2,87;-15,11;-1,23
2,7;-12,38;0,73
1,72;-9,68;1,92
0,5;-8,02;1,73
-0,14;-5,65;3,52
-0,31;-3,83;2,63
-0,89;-2,79;1,61
-1,06;-1,07;1,31
-1,48;-1,06;0,82
-1,47;-1,84;0,11
-0,97;-3,54;-1,99
0,24;-8,03;-8,37
1,92;-13,78;-11,81
3,65;-16,65;-14,56
3,52;-13,22;-10,8
2,6;-7,17;-7,49
0,82;-4,8;-7,75
2,29;-8,62;-4,33
1,78;-14,08;-1,42
2,72;-15,28;-1,37
-1,29;-4,67;2,05
-5,12;0,22;-0,79
-3,52;-4,64;4,74
1,92;-12,09;7,91
6,59;-13,54;2,38
5,25;-9,71;1,23
0,88;-9,43;1
-1,43;-7,84;-0,51
-0,82;-6,67;-0,27
1,11;-7,06;0,16
2,01;-7,57;0,79
1,82;-7,81;0,35
1,31;-7,57;0,6
1,07;-7,6;1,08
1,41;-8,9;0,28
2,49;-9,86;-1,08
3,76;-10,3;-1,7
3,68;-10,97;-2,15
4,07;-11,39;-2,27
5,07;-12,56;-1,73
4,25;-13,37;-2,18
4;-13,24;-0,96
4,63;-13,09;0,73
3,55;-12,61;0,82
-0,02;-13,32;-1,57
-4,19;-14,55;0,49
-4,48;-14,89;-0,13
-2,5;-14,6;-0,31
-0,25;-15,09;-1,24
1,5;-15,08;-0,77
2,09;-13,06;0,87
1,53;-9,65;1,82
0,99;-8,04;2,38
-0,32;-7,13;2,91
0,56;-4,9;2,77
0,25;-4,29;2,15
-0,65;-3,33;1,09
-0,99;-2,36;1,64
-1,19;-2,01;1,22
-1,34;-2,22;0,43
-1,08;-3,23;-1,79
-0,49;-6,35;-7,01
1,37;-12,61;-10,65
3,25;-16,07;-13,13
3,38;-13,94;-11,63
3,32;-9,14;-7,89
2,5;-5,42;-7,63
3,81;-8,48;-4,33
1,79;-16,77;-2,24
0,55;-12,68;0,26
-0,01;-14,1;1,22
1,18;-13,61;0,79
#END#1363775954
2,87;-12,17;1,33
2,37;-10,34;1,74
1,91;-9,28;2,21
1,23;-8,31;2,47
0,79;-7,35;3,17
0,12;-6,84;2,54
-0,41;-6,48;1,83
-0,97;-6,13;1,67
-1,53;-5,67;1,29
-1,08;-5,67;1,14
-0,45;-6,39;0,27
-0,04;-7,98;-0,96
-0,33;-11,22;-2,51
-1,8;-14,15;-6,68
-3,96;-13,59;-7,44
-3,12;-9,02;-5,77
0,48;-7,82;-1,73
1,3;-12,31;-2,47
7,17;-15,45;-2,7
6,23;-8,66;3,43
1,2;-6,7;5,27
-1,22;-8,26;1,01
-0,03;-11,31;0,83
0,59;-10,82;1,13
-0,61;-9,62;-0,06
-0,84;-9,22;-0,8
0,06;-9,43;-0,16
0,97;-9,79;-0,15
1,21;-9,84;-0,6
1,1;-9,48;-0,69
0,79;-9,55;-0,46
0,36;-9,76;-0,4
0,14;-9,6;-0,54
0,2;-9,57;-0,71
0,34;-9,71;-0,85
0,34;-9,75;-0,67
0,19;-10,37;-0,07
-0,06;-10,31;0,57
-0,73;-9,58;0,85
-1,06;-9,39;0,79
-0,96;-8,89;0,48
-0,36;-8,85;0,14
0,24;-8,96;0,02
0,42;-9,44;0,18
0,21;-10,08;0,38
0,2;-10,46;0,4
0,08;-10,39;-0,15
-0,24;-9,98;-0,4
-0,38;-9,43;0,39
-0,26;-9,55;0,85
-0,38;-9,56;0,84
-0,41;-9,56;0,72
-0,61;-9,81;0,58
-0,54;-9,84;0,22
-0,57;-9,77;0,17
-0,57;-9,7;0,24
-0,34;-9,57;0,41
-0,13;-9,56;0,52
-0,08;-9,54;0,51
0,02;-9,57;0,45
0,03;-9,57;0,36
-0,05;-9,57;0,23
-0,25;-9,62;0,21
-0,41;-9,64;0,16
-0,39;-9,64;0,14
-0,35;-9,69;0,22
-0,37;-9,75;0,28
-0,37;-9,72;0,34
-0,35;-9,7;0,32
-0,35;-9,68;0,34
-0,42;-9,68;0,34
-0,44;-9,58;0,36
-0,41;-9,54;0,34
-0,24;-9,55;0,31
-0,19;-9,57;0,29
-0,2;-9,57;0,32
-0,23;-9,57;0,27
-0,33;-9,61;0,27
-0,35;-9,62;0,19
-0,37;-9,62;0,11
-0,23;-9,56;0,15
-0,22;-9,62;0,11
-0,25;-9,63;0,12
-0,27;-9,61;0,13
-0,3;-9,65;0,14
-0,33;-9,65;0,17
-0,23;-9,69;0,22
-0,26;-9,71;0,36
-0,31;-9,7;0,41
-0,3;-9,69;0,52
-0,23;-9,7;0,56
-0,2;-9,67;0,64
-0,18;-9,6;0,62
-0,11;-9,55;0,6
-0,06;-9,54;0,62
-0,07;-9,6;0,65
-0,05;-9,61;0,54
-0,06;-9,63;0,47
-0,17;-9,62;0,37
-0,22;-9,59;0,33
-0,24;-9,62;0,34
-0,16;-9,69;0,34
-0,13;-9,68;0,36
-0,19;-9,63;0,34
-0,18;-9,64;0,34
-0,17;-9,62;0,35
-0,11;-9,59;0,36
-0,09;-9,63;0,41
-0,03;-9,63;0,4
-0,02;-9,67;0,39
-0,05;-9,65;0,5
-0,07;-9,67;0,48
-0,13;-9,67;0,58
-0,14;-9,62;0,7
-0,09;-9,6;0,68
-0,12;-9,61;0,68
-0,11;-9,62;0,61
-0,18;-9,63;0,55
-0,28;-9,61;0,52
-0,31;-9,61;0,42
-0,32;-9,61;0,32
-0,37;-9,64;0,27
-0,45;-9,66;0,16
-0,49;-9,67;0,16
-0,42;-9,65;0,13
-0,32;-9,64;0,18
-0,26;-9,64;0,24
-0,17;-9,62;0,25
-0,13;-9,62;0,27
-0,07;-9,62;0,29
-0,03;-9,65;0,37
-0,02;-9,65;0,34
-0,02;-9,66;0,35
0,02;-9,63;0,36
-0,02;-9,58;0,39
-0,02;-9,62;0,47
-0,07;-9,62;0,44
-0,13;-9,65;0,48
-0,15;-9,65;0,49
-0,2;-9,65;0,47
-0,15;-9,64;0,43
-0,14;-9,6;0,47
-0,11;-9,65;0,44
-0,11;-9,63;0,45
-0,07;-9,6;0,4
-0,12;-9,62;0,41
-0,13;-9,62;0,4
-0,08;-9,62;0,43
-0,07;-9,61;0,42
-0,11;-9,6;0,55
-0,08;-9,56;0,56
-0,12;-9,63;0,57
-0,15;-9,64;0,55
-0,11;-9,66;0,59
-0,05;-9,66;0,52
-0,06;-9,67;0,46
-0,14;-9,62;0,48
-0,2;-9,64;0,4
-0,16;-9,65;0,41
-0,13;-9,65;0,46
-0,17;-9,63;0,41
-0,2;-9,67;0,41
-0,2;-9,64;0,45
-0,2;-9,6;0,46
-0,17;-9,63;0,43
-0,18;-9,66;0,43
-0,15;-9,68;0,39
-0,11;-9,64;0,4
-0,11;-9,61;0,41
-0,09;-9,62;0,45
-0,11;-9,62;0,49
-0,09;-9,62;0,41
-0,07;-9,64;0,48
-0,1;-9,64;0,49
-0,12;-9,63;0,5
-0,12;-9,65;0,51
-0,21;-9,65;0,49
-0,21;-9,65;0,47
-0,25;-9,66;0,48
-0,25;-9,68;0,52
-0,21;-9,64;0,5
-0,19;-9,62;0,55
-0,15;-9,59;0,5
-0,15;-9,6;0,49
-0,12;-9,66;0,47
-0,11;-9,64;0,43
-0,1;-9,64;0,4
-0,12;-9,66;0,46
-0,11;-9,65;0,46
-0,14;-9,63;0,45
-0,16;-9,62;0,48
-0,17;-9,65;0,47
-0,15;-9,62;0,43
-0,11;-9,64;0,46
-0,15;-9,65;0,44
-0,16;-9,65;0,42
-0,14;-9,67;0,39
-0,12;-9,62;0,43
-0,11;-9,63;0,52
-0,12;-9,63;0,48
-0,08;-9,63;0,46
-0,1;-9,63;0,47
-0,12;-9,63;0,45
-0,16;-9,61;0,48
-0,18;-9,64;0,48
-0,15;-9,6;0,46
-0,11;-9,62;0,44
-0,07;-9,63;0,41
-0,05;-9,63;0,43
-0,06;-9,62;0,41
-0,07;-9,58;0,4
-0,07;-9,58;0,41
-0,08;-9,61;0,4
-0,06;-9,59;0,38
-0,08;-9,66;0,37
-0,11;-9,63;0,39
-0,1;-9,63;0,41
-0,12;-9,63;0,44
-0,11;-9,66;0,41
-0,12;-9,62;0,39
-0,09;-9,62;0,41
-0,1;-9,63;0,4
-0,07;-9,63;0,38
-0,11;-9,62;0,44
-0,11;-9,65;0,38
-0,1;-9,63;0,39
-0,08;-9,61;0,44
-0,09;-9,63;0,39
-0,09;-9,65;0,4
-0,08;-9,62;0,41
-0,11;-9,63;0,45
-0,09;-9,61;0,4
-0,07;-9,62;0,38
-0,09;-9,61;0,39
-0,08;-9,61;0,38
-0,09;-9,61;0,38
-0,08;-9,62;0,38
-0,08;-9,64;0,39
-0,11;-9,63;0,37
-0,11;-9,65;0,33
-0,11;-9,64;0,34
-0,11;-9,65;0,27
-0,1;-9,64;0,34
-0,13;-9,64;0,31
-0,11;-9,63;0,3
-0,11;-9,64;0,32
-0,13;-9,66;0,34
-0,14;-9,64;0,35
-0,13;-9,62;0,35
-0,13;-9,62;0,42
-0,12;-9,62;0,39
-0,09;-9,6;0,38
-0,08;-9,62;0,34
-0,1;-9,63;0,32
-0,12;-9,62;0,34
-0,11;-9,62;0,27
-0,1;-9,62;0,27
-0,13;-9,61;0,29
-0,11;-9,61;0,33
-0,11;-9,62;0,35
-0,15;-9,61;0,36
-0,11;-9,61;0,34
-0,11;-9,62;0,29
-0,1;-9,64;0,34
-0,09;-9,62;0,33
-0,04;-9,63;0,35
-0,09;-9,62;0,37
-0,11;-9,6;0,39
-0,1;-9,62;0,35
-0,09;-9,62;0,33
-0,12;-9,63;0,34
-0,12;-9,63;0,32
-0,12;-9,62;0,3
-0,14;-9,59;0,26
-0,11;-9,6;0,3
-0,13;-9,64;0,34
-0,09;-9,65;0,32
-0,07;-9,66;0,32
-0,09;-9,63;0,27
-0,09;-9,63;0,39
-0,08;-9,65;0,37
-0,09;-9,63;0,34
-0,1;-9,63;0,35
-0,1;-9,68;0,37
-0,11;-9,62;0,38
-0,11;-9,6;0,35
-0,09;-9,62;0,36
